kdrama_id,kdrama_name,recommended_title,recommended_id
2951261cfd82412f96629265b2d485dd,Once Upon a Small Town,Forest,ebff4229dd49477f9e9ca4a28829b1b6
2951261cfd82412f96629265b2d485dd,Once Upon a Small Town,When the Camellia Blooms,3de430c154bc41cf982799a5ef2a071d
2951261cfd82412f96629265b2d485dd,Once Upon a Small Town,Summer Strike,fee91be5beab46cc9e1a814f7feafc33
adf30bba1f0741f8863d050f5a058cd4,Little Women,The Penthouse: War in Life,f6dd5986e43842e3a6497e1aa92c708b
adf30bba1f0741f8863d050f5a058cd4,Little Women,Anna,b14f976f30dc4d6d881e1fc26ce900f9
adf30bba1f0741f8863d050f5a058cd4,Little Women,Green Mothers' Club,fb81a8235c8040bc902f119ac15d8a97
adf30bba1f0741f8863d050f5a058cd4,Little Women,Parasite,
adf30bba1f0741f8863d050f5a058cd4,Little Women,SKY Castle,fbbd3d74843c47e385ec5ab220ee9b3e
adf30bba1f0741f8863d050f5a058cd4,Little Women,Reborn Rich,3480df3c84b54e9ca6f820f9b7b46fc4
27a3c07fbcac45c29a6c5f0daac89eda,Desperate Mr. X,I Have Not Done My Best Yet,ca180ef40fa449979fb8dc4f52943a3c
27a3c07fbcac45c29a6c5f0daac89eda,Desperate Mr. X,Stock Struck,1cef85050bba43b399fdc75d928f1ece
d500ea2a9b3c4667bc58e7addccd766d,MBTI Love,No Recommendation,
35bee5a285314bd2b7dbde466ab57b2c,Unicorn,Gaus Electronics,ef7df45342004eb088e15f03bc73e10e
35bee5a285314bd2b7dbde466ab57b2c,Unicorn,Start-Up,0305a24952e242d3b56931b7f334d9ec
35bee5a285314bd2b7dbde466ab57b2c,Unicorn,Stock Struck,1cef85050bba43b399fdc75d928f1ece
84f28ecf24324d999c8740e9e78a1dba,Ongoing Loved One,No Recommendation,
b32e211ebe654e6bb2dd88a7921162ac,Good Job,"From Now On, Showtime!",f55d966b26c6459fb35d1f1c41a16c66
b32e211ebe654e6bb2dd88a7921162ac,Good Job,Tell Me What You Saw,2ca585e916c9460c8bcc064d7affe210
b32e211ebe654e6bb2dd88a7921162ac,Good Job,The Spies Who Loved Me,41d0dac5151a4d6a9fbfcb17fac66cee
b32e211ebe654e6bb2dd88a7921162ac,Good Job,Kiss Sixth Sense,aea89f18609e4274b07d2d04446b17c9
b32e211ebe654e6bb2dd88a7921162ac,Good Job,Cinderella and the Four Knights,d6979ca7b6114b76a6beb5267d702179
b32e211ebe654e6bb2dd88a7921162ac,Good Job,Strong Woman Do Bong Soon,1e1e770f157f4fb2b4242c462853cae2
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,Be Mine,
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,Can I Kiss My Best Friend?,
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,Out of Breath,285b5d20f53247fdb5431a24bc099ff4
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,Dating Class,7d76e72392984dbebac2886714bb8438
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,Love Class,d8aab13ca2424be08931a52e2235573c
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,≥75℃,
7b7e45269d0d4ebf9c0de9dda7769592,Love On Green,No Recommendation,
34bd5fa45bea48bdb9134a0eacf1bb6a,Anna: Extended Version,The Golden Spoon,38bed0dcd0644ee897ef84d587aabd78
34bd5fa45bea48bdb9134a0eacf1bb6a,Anna: Extended Version,Extracurricular,1ea5167c67f54d39a3d986bd93a2e21b
1cef85050bba43b399fdc75d928f1ece,Stock Struck,Pegasus Market,77b68386efb54f978f30f064a3b45a5c
1cef85050bba43b399fdc75d928f1ece,Stock Struck,Gaus Electronics,ef7df45342004eb088e15f03bc73e10e
1cef85050bba43b399fdc75d928f1ece,Stock Struck,Kkondae  Intern,94ac84b4410b48cb8b410f6d7d0ad2a1
1cef85050bba43b399fdc75d928f1ece,Stock Struck,My Roommate Is a Gumiho,731e063cf3ee489b8896676552b9cba2
1cef85050bba43b399fdc75d928f1ece,Stock Struck,Cleaning Up,a341975626a846228f6f004d484c5393
1cef85050bba43b399fdc75d928f1ece,Stock Struck,Never Give Up,abc18948fdca4edb8e246a28b0619608
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Woman of 9.9 Billion,ab92976ce4ca45b09867e4567bbf8be0
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Extracurricular,1ea5167c67f54d39a3d986bd93a2e21b
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Beasts Clawing at Straws,
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Hope or Dope,233d4519d4de4f568eff0a1002c27460
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Enka: Gold Rush,
08ccca48ee5544c4bc794d61e6aa4cb0,A Model Family,Drama Stage Season 3: Blackout,
ea55720164574114b2c8c84770794ba0,"Everyone, at Least Once",No Recommendation,
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,Move to Heaven,7c2fdc9207b04229ab6dc70b7b1d767b
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,Chocolate,584d1ef7b78f40f3a1344bac23222aa7
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,Tomorrow,1d1a54915b1042ef9cf2c75ad756c29f
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,The One and Only,82a15be2e80146edb2dcf37fa8424bc4
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,Just Between Lovers,d6f69cf509f04e5ba059cb918249b8ef
3fc647dce67a4e30bd0eb8b90dd9c843,If You Wish Upon Me,Doctor John,953e7b3c75de45eb94e3aa320dd0a6df
7cbafa2d5c834f14872d33fddbb7983f,Cheonglywood,No Recommendation,
224299fafe06454fa2ffe0bc6180ce3b,Salon De Nabi,A Little Thing Called First Love,
224299fafe06454fa2ffe0bc6180ce3b,Salon De Nabi,Age of Youth,6899c9f98868443e93e64f6dabef8e44
224299fafe06454fa2ffe0bc6180ce3b,Salon De Nabi,Touch,88385f60f09a4fca8b1b676272697564
224299fafe06454fa2ffe0bc6180ce3b,Salon De Nabi,Would You Like a Cup of Coffee?,fc52449befe44b8089bd35b874b61e41
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Kingdom,9f8e50b4334c447ba388895b4722fb50
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Secret Royal Inspector & Joy,9bd402e387bb4acbbaa619f336c03733
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Moonshine,533226ccb2f54c9d871bfbdf5942b59c
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Secret Royal Inspector,0679eb9055a949f7bac39d0c5dda5597
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Bossam: Steal the Fate,2b9c24f833ec4d248d1cd7f22d85bcc2
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",Bad and Crazy,52225793342e440d90354d4a0f305586
b1ce5896901244f9867fc887b781f780,Hunted,Sweet Revenge Season 2,fe2a813c864b4b38a227391cdbb472bd
e17a7d708e2844ec8b820ce915885fe6,The Good Detective Season 2,Beyond Evil,427e07e2d7034856b2c6ed86ee178155
e17a7d708e2844ec8b820ce915885fe6,The Good Detective Season 2,Bitter Blood,
e17a7d708e2844ec8b820ce915885fe6,The Good Detective Season 2,The Good Detective,dd4c4da22cd144079c4e92ba4d587176
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,Vincenzo,7dc2a52cdf954d8e9c24178ee0d00cbd
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,One Ordinary Day,92ed12688d5446e8884f4a553c1111b4
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,Flower of Evil,c1d3c683bc67477596c61595997a18df
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,Mouse,a98e288b35eb4fea9185772b021755a3
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,Insider,2bb05b06a7104be6b37258f2f5efbe79
49846934ef8d4b719668046fe9b1b2a9,Big Mouth,Vagabond,713b901e978d48209b193f3c6e38152e
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Bakuman.,
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Master of My Own,
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Juhan Shuttai!,
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Love All Play,d18ad732e02a47a7ba7d1e3022a2f556
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Sh**ting Stars,e9d858e217fc4a0c91b6d0789a0a8ab8
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,Misaeng: Incomplete Life,
34b53744599f440b86c2cc69d328c196,Adamas,Defendant,026929b5d8764669813da22254fc7255
34b53744599f440b86c2cc69d328c196,Adamas,Beyond Evil,427e07e2d7034856b2c6ed86ee178155
34b53744599f440b86c2cc69d328c196,Adamas,Graceful Family,ce8c18be607b417fb61ae6845aabd413
34b53744599f440b86c2cc69d328c196,Adamas,Little Women,adf30bba1f0741f8863d050f5a058cd4
34b53744599f440b86c2cc69d328c196,Adamas,The Devil Judge,22dca69dbdb74efa9566fa28551fbf5e
34b53744599f440b86c2cc69d328c196,Adamas,Confession,8da44923889c4b759bcf943f248bdc39
29615f35297a42ee848a84cdc941da60,Mimicus,Dear.M,1e8e25cc8c3f4c2bb1936ab2b78e7ff6
29615f35297a42ee848a84cdc941da60,Mimicus,Miracle,fed3b366352f49d2bd03012b405d5afd
501ec48e42514ae68282fd1852c942fc,New Recruit,No Recommendation,
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,The Glory,222e99e106ea4c77a813cada533ba427
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,Eve,badf93adf3f84753ba611e894dbf9216
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,The Penthouse: War in Life,f6dd5986e43842e3a6497e1aa92c708b
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,High Class,9d3c7f0b35284b4ca547e9d74c5a0edc
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,Graceful Family,ce8c18be607b417fb61ae6845aabd413
0081e24b944a459889a73c7cddc63fe9,Remarriage and Desires,The World of the Married,2da0f1cc07634caea466cecc63fa60af
d2ad86fb205f47d3bef8109a626465b5,Dear X Who Doesn't Love Me,Dear.M,1e8e25cc8c3f4c2bb1936ab2b78e7ff6
446e7439feb64edf906f59ee08319017,The Girls on the Phone,No Recommendation,
b2092b70d1bd4fffb57d67609be3e88c,Is There Equation in Love?,No Recommendation,
3bbadf6f6afa496ab5bbe6cd4ad45bd6,Bad Girlfriend,I Have Three Boyfriends,bdad52876d0d4791bf91b2fd821f249e
3bbadf6f6afa496ab5bbe6cd4ad45bd6,Bad Girlfriend,My Fuxxxxx Romance,a1564c68793645b5ba108cf1c8c1f207
3bbadf6f6afa496ab5bbe6cd4ad45bd6,Bad Girlfriend,Go Ho's Starry Night,7a67b20757a94827af468a2d9d21e660
3bbadf6f6afa496ab5bbe6cd4ad45bd6,Bad Girlfriend,Watashi no Tadashi Oniichan,
3bbadf6f6afa496ab5bbe6cd4ad45bd6,Bad Girlfriend,Jealousy Incarnate,876f2a18e3944d4290bb24fcfb554b63
df3ad5749f6947b4b592de98b9fbcc5e,Dream Maker,No Recommendation,
894409db575645d6bb479cc8b8ca7810,Secretly Sweetly Season 2,No Recommendation,
53441eeeb06145e0a95cc0452d92f98c,Twin,No Recommendation,
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,Move to Heaven,7c2fdc9207b04229ab6dc70b7b1d767b
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,Good Doctor,
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,It's Okay to Not Be Okay,3242a1ff2fee4743bd65402415b4995f
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,Innocent Witness,
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,Miss Hammurabi,2e3b7623586d412f9a8d7252a739d46b
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,She and Her Perfect Husband,
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,"At a Distance, Spring Is Green",8492dd3311d6401da96e3bc8d4b950ca
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,School 2017,4970af86fb30446b9214dff1189ceab4
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,Love Playlist,56835b05585f4a948ca12f679fb7dbf5
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,Romance Is a Bonus Book,3fc031d7683c41bdaaff8b5d6c33bc17
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,A Love So Beautiful,8c3ab0366564445da7ca7d3c4e3e3c4a
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,Cafe Midnight Season 3: The Curious Stalker,
c86ddae23c314a819a06e19796458788,Café Minamdang,Vincenzo,7dc2a52cdf954d8e9c24178ee0d00cbd
c86ddae23c314a819a06e19796458788,Café Minamdang,Itaewon Class,78ff11b4301b4694a73b510e34a5d03d
c86ddae23c314a819a06e19796458788,Café Minamdang,Hello Monster,2315bfcd632244a1b26296eb943470ad
c86ddae23c314a819a06e19796458788,Café Minamdang,The Fiery Priest,fbf2245657d54781b92f6e0d05e9e472
c86ddae23c314a819a06e19796458788,Café Minamdang,Suspicious Partner,802913f5c3584810ab67bc5b782218be
c86ddae23c314a819a06e19796458788,Café Minamdang,While You Were Sleeping,abe351071d93444f8c32d0d81c81d12f
7457ae7cfc5742799ecb07d35ac2ab1d,Convenience Store Junkies,Backstreet Rookie,8f127982159d4a44bf844c40228975e5
b966838adf3547069389d6226ad55a67,Becoming Witch,Avengers Social Club,9bb0f83bf53c407d91c4c9e637a3594f
4a69b64594944670a9645e2fa0c9bd67,Money Heist: Korea - Joint Economic Area - Part 1,Snowdrop,6275f94b7ffe42a09fca2f4dc5312949
4a69b64594944670a9645e2fa0c9bd67,Money Heist: Korea - Joint Economic Area - Part 1,Designated Survivor: 60 Days,04fc69715c0d4954987a715b42f119b8
4a69b64594944670a9645e2fa0c9bd67,Money Heist: Korea - Joint Economic Area - Part 1,Narco-Saints,e5e381634bbc4e878d0123a83836ebbe
4a69b64594944670a9645e2fa0c9bd67,Money Heist: Korea - Joint Economic Area - Part 1,Pied Piper,58509cdd2ecb40ee97f8e018fb5ce9c3
b14f976f30dc4d6d881e1fc26ce900f9,Anna,Little Women,adf30bba1f0741f8863d050f5a058cd4
b14f976f30dc4d6d881e1fc26ce900f9,Anna,Parasite,
b14f976f30dc4d6d881e1fc26ce900f9,Anna,The Golden Spoon,38bed0dcd0644ee897ef84d587aabd78
b14f976f30dc4d6d881e1fc26ce900f9,Anna,Mask,a28f196eedf64b0ab5af2298f54b2841
b14f976f30dc4d6d881e1fc26ce900f9,Anna,Miss Ripley,
b14f976f30dc4d6d881e1fc26ce900f9,Anna,Eve,badf93adf3f84753ba611e894dbf9216
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",Extracurricular,1ea5167c67f54d39a3d986bd93a2e21b
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",Weak Hero Class 1,204b00ef75ab42e18d0a385146394e3a
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",Definitely Not Today,
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",Kill It,8056d975490d4d2580f0c75be40169c4
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",Psychopath Diary,f6303c06114d4f148e384ae8af1f88cd
019ae37024fe413289e79abe5896a6e2,"Alice, the Final Weapon",My Name,9e3a7ea7a3724ae1863bafc75aa286f4
fed3b366352f49d2bd03012b405d5afd,Miracle,Imitation,e27cec82e33449aa97802b33fbbfdbbc
fed3b366352f49d2bd03012b405d5afd,Miracle,Shopping King Louie,f2432678c7ce4088824a4ad60a329e9f
fed3b366352f49d2bd03012b405d5afd,Miracle,Almost Famous,39915a954d644e429accedae4250c315
fed3b366352f49d2bd03012b405d5afd,Miracle,Trot Lovers,
fed3b366352f49d2bd03012b405d5afd,Miracle,Mimicus,29615f35297a42ee848a84cdc941da60
fed3b366352f49d2bd03012b405d5afd,Miracle,Let Me Be Your Knight,07ceb42705fc4617bfa527b4c4582637
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,Alchemy of Souls Season 2: Light and Shadow,eb312ec94d314c86a2b2b2f1e2b2e159
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,Moon Lovers: Scarlet Heart Ryeo,5a6d6670f4984bbcbb0fa7b54b0e6696
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,Lovers of the Red Sky,b27d22a8e87b4749a532a276d1b3d196
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,Ever Night,
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,Mr. Queen,604d1bed78974af1bd4ff81e3162e0d3
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,The Untamed,
f4cc8bad5f9e4c2bbaaf6e006da52bcc,One's Own Love,No Recommendation,
badd9924bd00403b8287840eeb3905a6,Jinxed at First,The Legend of the Blue Sea,609dd0c5db9f4b65aa9597e23322584f
badd9924bd00403b8287840eeb3905a6,Jinxed at First,While You Were Sleeping,abe351071d93444f8c32d0d81c81d12f
badd9924bd00403b8287840eeb3905a6,Jinxed at First,Dali and the Cocky Prince,ddc829b4c170484d94efedfb4cb29f3d
badd9924bd00403b8287840eeb3905a6,Jinxed at First,Strong Woman Do Bong Soon,1e1e770f157f4fb2b4242c462853cae2
badd9924bd00403b8287840eeb3905a6,Jinxed at First,Fukou-kun wa Kiss Suru Shikanai!,
badd9924bd00403b8287840eeb3905a6,Jinxed at First,May I Help You,8e419796332c41f8bab10885a9553ceb
66cdb2b54d7f4d108a6968e308b2d27f,Yumi's Cells Season 2,Yumi's Cells,dbd263bed8d8402797d1a7e87d26d3e2
66cdb2b54d7f4d108a6968e308b2d27f,Yumi's Cells Season 2,Because This Is My First Life,02e979cb3e9346a2a6d182caff67c6ea
66cdb2b54d7f4d108a6968e308b2d27f,Yumi's Cells Season 2,Extraordinary You,8dfb17ba9eaf4ca2b1bab6e61166d3e2
66cdb2b54d7f4d108a6968e308b2d27f,Yumi's Cells Season 2,On Your Wedding Day,
79cbbc672e96404cbb8ddde161a80a0e,New Normal Zine,No Recommendation,
707ee4f843524c05a3f8e6c98150fc9c,Mr. Kang,No Recommendation,
2bb05b06a7104be6b37258f2f5efbe79,Insider,Big Mouth,49846934ef8d4b719668046fe9b1b2a9
2bb05b06a7104be6b37258f2f5efbe79,Insider,Doctor Prisoner,7a9652a009c4496a9c9c1141b4731b97
2bb05b06a7104be6b37258f2f5efbe79,Insider,The Merciless,
2bb05b06a7104be6b37258f2f5efbe79,Insider,Cruel City,
2bb05b06a7104be6b37258f2f5efbe79,Insider,Prison Playbook,022b939ec9a9499789dbc3f6980490dc
2bb05b06a7104be6b37258f2f5efbe79,Insider,Shark: The Beginning,
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",Beyond Evil,427e07e2d7034856b2c6ed86ee178155
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",The Killer's Shopping List,dd5f64b4028945a6b8a8f0eaab4c2147
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",It's Okay to Not Be Okay,3242a1ff2fee4743bd65402415b4995f
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",Summer Strike,fee91be5beab46cc9e1a814f7feafc33
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",Suspicious Partner,802913f5c3584810ab67bc5b782218be
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",Find Me in Your Memory,1b7a362d84af4c959324754eb3f5aa3d
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,To My Star,0d021ec371544ee99574e7a28f8238a2
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,Semantic Error,ec80f88a2e594a909facc164a0d73363
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,Irresistible Love  2,
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,Beyond Evil,427e07e2d7034856b2c6ed86ee178155
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,The Eighth Sense,84f5fe50666c49a7b6f06f000cf9d25f
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,The Cornered Mouse Dreams of Cheese,
a341975626a846228f6f004d484c5393,Cleaning Up,Avengers Social Club,9bb0f83bf53c407d91c4c9e637a3594f
a341975626a846228f6f004d484c5393,Cleaning Up,"Work Later, Drink Now",3b8bd865d3bb49c1a47bbb31dd4916e6
a341975626a846228f6f004d484c5393,Cleaning Up,Search: WWW,530f7a3787d7479d886d2fcc0f910a52
a341975626a846228f6f004d484c5393,Cleaning Up,Stock Struck,1cef85050bba43b399fdc75d928f1ece
a341975626a846228f6f004d484c5393,Cleaning Up,Thirty-Nine,707f130f562c4d4e97cc586955e8161d
a341975626a846228f6f004d484c5393,Cleaning Up,Kill Heel,abeb1a45aacc406a907ba67d0ceea720
57b95439d5f24807b21ad5d5b120b533,Why Her?,I Hear Your Voice,
57b95439d5f24807b21ad5d5b120b533,Why Her?,May It Please the Court,afce304dbfa1470dbde67f249b77e292
57b95439d5f24807b21ad5d5b120b533,Why Her?,Law School,71a36358fd704b80b56042110f60a2f8
57b95439d5f24807b21ad5d5b120b533,Why Her?,Melancholia,441d5cb7c0c24512aba11d4a62c80eef
57b95439d5f24807b21ad5d5b120b533,Why Her?,Class of Lies,d1b68f3de0c242c88479a00b2249f49e
57b95439d5f24807b21ad5d5b120b533,Why Her?,Doctor Lawyer,b20263aad84e4572ab498836048fbbdf
b20263aad84e4572ab498836048fbbdf,Doctor Lawyer,Why Her?,57b95439d5f24807b21ad5d5b120b533
b20263aad84e4572ab498836048fbbdf,Doctor Lawyer,Life,ac89a1096e304f699a192065a68f6a42
b20263aad84e4572ab498836048fbbdf,Doctor Lawyer,Seigi no Tenbin,
b20263aad84e4572ab498836048fbbdf,Doctor Lawyer,Doctor Prisoner,7a9652a009c4496a9c9c1141b4731b97
badf93adf3f84753ba611e894dbf9216,Eve,The Glory,222e99e106ea4c77a813cada533ba427
badf93adf3f84753ba611e894dbf9216,Eve,Remarriage and Desires,0081e24b944a459889a73c7cddc63fe9
badf93adf3f84753ba611e894dbf9216,Eve,The World of the Married,2da0f1cc07634caea466cecc63fa60af
badf93adf3f84753ba611e894dbf9216,Eve,"Lust, Caution",
badf93adf3f84753ba611e894dbf9216,Eve,Graceful Family,ce8c18be607b417fb61ae6845aabd413
badf93adf3f84753ba611e894dbf9216,Eve,Show Window: The Queen's House,156a1ad20b7f4f5f934307eda585e5ff
776cbc33c9dc4f319f796435fdebc483,Hope or Dope 2,Hope or Dope,233d4519d4de4f568eff0a1002c27460
776cbc33c9dc4f319f796435fdebc483,Hope or Dope 2,Juvenile Justice,bee48d7a0ee44413bd68a8e232194d67
776cbc33c9dc4f319f796435fdebc483,Hope or Dope 2,Extracurricular,1ea5167c67f54d39a3d986bd93a2e21b
d3e60abb1d6e40d5b58f85acbbb8fe11,Problematic Detective Agency,No Recommendation,
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,Go Ho's Starry Night,7a67b20757a94827af468a2d9d21e660
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,While You Were Sleeping,abe351071d93444f8c32d0d81c81d12f
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,Payakorn Sorn Ruk,
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,The Game: Towards Zero,6fcf25942e634ba7a4f571d257c8b9ce
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,Love Is for Suckers,c726ced6653f4760a231a5c9e6b7173a
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,Chocolate,584d1ef7b78f40f3a1344bac23222aa7
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,Second Husband,48dfcbd6e89d40d09f431cf453ff1551
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,The Witch's Game,ad2f59289c4741989818238385199dd1
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,Woman in a Veil,8d7a9e8c74574726a484d0bee21c16e6
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,Glass Mask,
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,Vengeance of the Bride,c8d621c97dbe4e9ca19a24652b82745f
403f8335e046472bab7ef42097a30e3d,Welcome to Wedding Hell,Another Miss Oh,05f0727edfd3475f8e9e97c89617fa88
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,Falling in Love,
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,The Tasty Florida,d753b5b97c234b9d93462b3e0c45208d
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,My Sweet Dear,62cf5f2690c54981a959fdfa618605ab
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,Gourmet in Tang Dynasty,
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,Dating in the Kitchen,
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,Cupid's Kitchen,
b2349a77a4da488a9cc05365face92d8,"Why, All of a Sudden?",No Recommendation,
6be64b323a994613b431862d28ef3a52,Tutorial,No Recommendation,
bfd65f7065e14ea5899e81515fc1309b,Love in Spring,Nobleman Ryu's Wedding,ec8c0dd70a4b487280a12b64d8406d10
bfd65f7065e14ea5899e81515fc1309b,Love in Spring,The Tale of Nokdu,ad7df1699aff49029980b91315fcd211
bfd65f7065e14ea5899e81515fc1309b,Love in Spring,Tinted With You,aed49509650b42a08fbbec07058dcdee
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,The Glory,222e99e106ea4c77a813cada533ba427
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,Mouse,a98e288b35eb4fea9185772b021755a3
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,Hometown,f8d993bdd57b41f0a908ad91263def5a
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,Strangers from Hell,2e5a97aa1ad24ebd95fb0d2094b5cedb
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,Happiness,8057ee35785644d5b7b09042e559776e
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,Uncle,0c2844f3b5c9442e8d8e3ac6f40b263c
d8aab13ca2424be08931a52e2235573c,Love Class,Blueming,7edb2a10033f41a89fc05a1dc564698a
d8aab13ca2424be08931a52e2235573c,Love Class,First Love Again,e6c7fd2d0e8c4a769e423d685cbcb855
d8aab13ca2424be08931a52e2235573c,Love Class,Oh! Boarding House,995384b92c024665ada1a9ba7762f87d
d8aab13ca2424be08931a52e2235573c,Love Class,Girlfriend Project Day 1,d7ae6bb7d79a44aca7b951032f3bcf97
d8aab13ca2424be08931a52e2235573c,Love Class,Dating Class,7d76e72392984dbebac2886714bb8438
d8aab13ca2424be08931a52e2235573c,Love Class,A First Love Story,
9a43f57ebd134f009c499548d9db88da,Woo Ri the Virgin,Fated to Love You,
9a43f57ebd134f009c499548d9db88da,Woo Ri the Virgin,A Business Proposal,f4e7284c0e4248d0b5adb16bfe4974c9
9a43f57ebd134f009c499548d9db88da,Woo Ri the Virgin,You Are My Destiny,
